NAME,SCOP,HP_SFAM,HP_SFAMCNT,FoldSeek_SFAM,FoldSeek_SFAMCNT,TEA_SFAM,TEA_SFAMCNT,HP_vs_FoldSeek,HP_vs_TEA
d1o94a3,c.4.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
g1qtn.1,c.17.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4bj0a1,b.18.1.14,0.0,2,0.0,0,0.0,0,0.0,0.0
d2f69a2,b.85.7.1,0.0,0,0.0,8,0.166667,8,0.0,-0.166667
d2b61a1,c.69.1.40,0.07142857142857142,15,0.0,0,0.0,0,0.07142857142857142,0.07142857142857142
d1qvia2,c.37.1.9,0.0,32,0.0,0,0.0,0,0.0,0.0
d1pv5a_,d.251.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3oo3a_,a.104.1.0,0.1111111111111111,19,0.0,0,0.0,0,0.1111111111111111,0.1111111111111111
d4rz9a_,a.118.30.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2hqsa1,b.68.4.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3aj6a1,b.42.2.1,0.0,2,0.875,19,0.875,19,-0.875,-0.875
d1fcha_,a.118.8.1,0.0,6,0.425,63,0.525,63,-0.425,-0.525
d1dkva5,b.14.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1pb7a_,c.94.1.1,0.0,17,0.0,0,0.0,0,0.0,0.0
d2uy2a_,c.1.8.0,0.16666666666666666,7,0.21875,135,0.447917,135,-0.05208333333333334,-0.2812503333333334
d1pp9a1,d.185.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3krva_,c.8.8.1,0.0,0,0.5,3,0.5,3,-0.5,-0.5
d1xkwa_,f.4.3.0,0.0,4,0.833333,18,0.916667,18,-0.833333,-0.916667
d4g2ea1,c.47.1.0,0.0,2,0.347368,215,0.242105,215,-0.347368,-0.242105
d1m3ya2,b.121.2.3,0.0,0,0.4,6,0.0,6,-0.4,0.0
d4l6ra2,a.24.3.1,0.0,2,0.0,9,0.0,9,0.0,0.0
d6r77a_,d.21.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d2dy1a2,c.37.1.8,0.0,8,0.0,0,0.0,0,0.0,0.0
d2bvfa2,d.58.32.5,0.0,0,0.0,0,0.0,0,0.0,0.0
d2p5zx2,b.106.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5zw7a2,a.29.3.0,0.0,0,0.75,19,0.75,19,-0.75,-0.75
d1kcxa1,b.92.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d4cu7a3,c.1.8.3,0.0,4,0.271028,135,0.579439,135,-0.271028,-0.579439
d1vhua_,c.50.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1jhda2,c.26.1.5,0.5,5,0.403846,53,0.192308,53,0.09615400000000002,0.30769199999999997
d1d2ta_,a.111.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1qnxa1,d.111.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1moqa_,c.80.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d2hjsa2,d.81.1.1,0.0,2,0.181818,30,0.0,30,-0.181818,0.0
d1j1ia_,c.69.1.10,0.0,11,0.0,0,0.0,0,0.0,0.0
d6j2ya1,b.88.1.0,0.0,0,0.333333,7,0.333333,7,-0.333333,-0.333333
d5fpwb_,d.3.1.0,0.25,5,0.0,0,0.0,0,0.25,0.25
d3ii7a_,b.68.11.0,0.0,0,0.5,4,0.5,4,-0.5,-0.5
g1w2w.1,c.124.1.5,0.0,6,0.0,0,0.0,0,0.0,0.0
d1n52a1,a.118.1.14,0.0,4,0.313725,59,0.27451,59,-0.313725,-0.27451
d1t3ta7,d.139.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3c5ca_,c.37.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d4aana2,a.3.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3iija1,c.37.1.1,0.2,6,0.0,0,0.0,0,0.2,0.2
d4dwra1,d.261.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3h5oa1,c.93.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d3t6em_,f.26.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d3od4a_,b.82.2.6,0.0,4,0.0,0,0.0,0,0.0,0.0
d4wesb_,c.92.2.3,0.0,4,0.142857,38,0.0285714,38,-0.142857,-0.0285714
d5jkja_,c.69.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d3lmka_,c.93.1.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d2fwmx_,c.2.1.0,0.0,20,0.0,0,0.0,0,0.0,0.0
d2fzfa1,a.25.1.1,0.0,0,0.515152,55,0.818182,55,-0.515152,-0.818182
d1ii2a2,c.109.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4e6pa_,c.2.1.2,0.0,12,0.0,0,0.0,0,0.0,0.0
d1k8fa_,b.80.5.1,0.0,0,0.5,3,0.5,3,-0.5,-0.5
d4qqwa1,a.211.1.7,0.0,2,0.0,0,0.0,0,0.0,0.0
d1jl5a_,c.10.2.6,0.0,9,0.0,0,0.0,0,0.0,0.0
d2bjfa_,d.153.1.0,0.0,6,0.107143,37,0.0,42,-0.107143,0.0
d2fcka1,d.108.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d2g7za1,c.119.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1tc5a1,c.110.1.1,1.0,3,0.0,0,0.0,0,1.0,1.0
d1ib2a_,a.118.1.8,0.0,7,0.0,0,0.0,0,0.0,0.0
d4jxua_,e.17.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2nw8a_,a.266.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1cmwa5,c.120.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d7kqaa1,c.80.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1mwfa1,c.1.5.1,0.0,2,0.666667,4,0.666667,4,-0.666667,-0.666667
d6pzna1,c.2.1.0,0.037037037037037035,28,0.0,0,0.0,0,0.037037037037037035,0.037037037037037035
d2yrba1,b.7.1.1,0.0,2,0.736842,28,0.842105,28,-0.736842,-0.842105
d5vi6a_,c.42.1.2,0.0,6,0.0,0,0.0,0,0.0,0.0
d3td9a_,c.93.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d1bg1a2,b.2.5.5,0.0,0,0.2,11,0.1,11,-0.2,-0.1
d2grrb_,a.118.12.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2pcja_,c.37.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1yzfa1,c.23.10.5,0.0,0,0.894737,20,0.894737,20,-0.894737,-0.894737
d6d9ya1,c.2.1.0,0.0,35,0.0,0,0.0,0,0.0,0.0
d2ilka_,a.26.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d3nfta_,a.250.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3c98a_,e.25.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1w6ua_,c.2.1.2,0.0,16,0.0,0,0.0,0,0.0,0.0
d1iuqa1,c.112.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1puia_,c.37.1.8,0.0,11,0.0,0,0.0,0,0.0,0.0
d3hdua_,d.38.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2zxda1,c.1.8.11,0.0,6,0.0,0,0.0,0,0.0,0.0
d1gcia_,c.41.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1nfga2,c.1.9.6,0.0,6,0.636364,60,0.945455,60,-0.636364,-0.945455
d4ogca2,d.4.1.8,0.0,0,0.0,0,0.0,0,0.0,0.0
d3jb9x3,c.37.1.19,0.0,25,0.0,0,0.0,0,0.0,0.0
d1kjna_,c.115.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5x7ka_,c.37.1.0,0.0,15,0.0,0,0.0,0,0.0,0.0
d1mvha_,b.85.7.1,0.3333333333333333,4,0.333333,8,0.333333,8,3.3333333332441484e-7,3.3333333332441484e-7
d1elva1,b.47.1.2,0.0,4,0.0,0,0.0,0,0.0,0.0
d2oo8x_,d.144.1.7,0.1,21,0.0,0,0.0,0,0.1,0.1
d2vcna_,a.93.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2fr1a2,c.2.1.2,0.0,9,0.0,0,0.0,0,0.0,0.0
d3jv9a_,c.94.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d2bjia_,e.7.1.1,0.16666666666666666,7,0.0,0,0.0,0,0.16666666666666666,0.16666666666666666
d3ef8a1,d.17.4.28,0.0,2,0.930556,76,0.958333,76,-0.930556,-0.958333
d6q6na1,b.71.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d1s6ya1,c.2.1.5,0.0,6,0.0,0,0.0,0,0.0,0.0
d4ydea_,a.118.6.0,0.5,3,0.666667,5,0.666667,5,-0.166667,-0.166667
d3osxa1,c.8.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6n36a_,d.157.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1rcqa2,c.1.6.1,0.0,2,0.5,10,0.5,10,-0.5,-0.5
d2b3ya2,c.83.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d5yx6a_,c.123.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d3gp6a1,f.4.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1gsaa2,d.142.1.1,0.0,2,0.785714,29,0.821429,29,-0.785714,-0.821429
d3bjaa1,a.4.5.0,0.0,4,0.393258,252,0.235955,252,-0.393258,-0.235955
d4a64a1,a.118.17.0,0.0,0,0.25,6,0.5,6,-0.25,-0.5
d1q2la1,d.185.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1jtaa_,b.80.1.1,0.0,3,0.894737,22,0.894737,22,-0.894737,-0.894737
d5kycb_,d.3.1.9,0.0,3,0.0,0,0.0,0,0.0,0.0
d4v03a_,c.37.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d5dvha_,b.42.4.0,0.0,0,0.857143,17,0.75,18,-0.857143,-0.75
d1kbva2,b.6.1.3,0.0,3,0.805556,51,0.540541,52,-0.805556,-0.540541
d1muga_,c.18.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3r9va_,a.250.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d6vk6a_,a.25.1.2,0.0,2,0.0666667,55,0.0444444,55,-0.0666667,-0.0444444
d2hdoa1,c.108.1.6,0.0,5,0.0,0,0.0,0,0.0,0.0
d2pofa1,d.13.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d4bofa_,d.126.1.0,0.4,6,0.0,0,0.0,0,0.4,0.4
d3efba1,c.124.1.8,0.0,3,0.0,0,0.0,0,0.0,0.0
d3fbka_,b.7.1.0,0.0,0,0.75,28,0.85,28,-0.75,-0.85
d1fita_,d.13.1.1,0.0,0,0.866667,18,0.866667,18,-0.866667,-0.866667
d1hhsa_,e.8.1.6,0.0,4,0.0,0,0.0,0,0.0,0.0
d1rm6b2,d.145.1.3,0.0,2,0.0,0,0.0,0,0.0,0.0
d3zq5a3,d.110.2.0,0.0,0,0.454545,21,0.0,21,-0.454545,0.0
d2os0a1,d.167.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1khya_,a.174.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3qpaa_,c.69.1.30,0.0,4,0.0,0,0.0,0,0.0,0.0
d2uwaa_,b.29.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1gm5a2,b.40.4.9,0.0,4,0.0,0,0.0,0,0.0,0.0
d2kcqa1,c.97.3.1,0.0,0,0.5,6,0.5,6,-0.5,-0.5
d3nuaa1,d.143.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2b1ka_,c.47.1.10,0.0,2,0.479381,215,0.541237,215,-0.479381,-0.541237
d3nx3a_,c.67.1.0,0.10344827586206896,30,0.980769,143,0.980769,143,-0.877320724137931,-0.877320724137931
d1odka_,c.56.2.1,0.0,3,0.9,20,0.9,20,-0.9,-0.9
d6v6fb_,a.116.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1rh9a1,c.1.8.3,0.0,10,0.747664,135,0.785047,135,-0.747664,-0.785047
d4fhrb1,a.118.14.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1y7wa_,b.74.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xtma_,b.1.8.0,0.0,0,0.8,6,0.8,6,-0.8,-0.8
d1ga6a_,c.41.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2vzsa5,c.1.8.3,0.0,8,0.186916,135,0.411215,135,-0.186916,-0.411215
d1nw7a_,c.66.1.11,0.0,5,0.0,0,0.0,0,0.0,0.0
d1irxa1,a.97.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4pj3a4,c.37.1.19,0.0,14,0.0,0,0.0,0,0.0,0.0
d4gvxa_,c.2.1.0,0.0,17,0.0,0,0.0,0,0.0,0.0
d1dzka_,b.60.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1fjgb_,c.23.15.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4jhta_,b.82.2.10,0.0,2,0.560976,42,0.146341,42,-0.560976,-0.146341
d4zwva1,c.67.1.0,0.0,11,0.980769,143,0.980769,143,-0.980769,-0.980769
d1jdwa_,d.126.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d1x9na2,b.40.4.6,0.0,2,0.056,130,0.0,130,-0.056,0.0
d1g5ta_,c.37.1.11,0.0,10,0.0,0,0.0,0,0.0,0.0
d3hbca1,d.153.1.0,0.0,0,0.321429,37,0.0,42,-0.321429,0.0
d1q16b_,d.58.1.5,0.0,0,0.153846,24,0.769231,24,-0.153846,-0.769231
d2voua1,c.3.1.2,0.0,5,0.0,0,0.0,0,0.0,0.0
d7b1sb2,a.89.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d5gxda_,e.23.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d3hhya_,b.3.6.0,0.0,0,0.666667,4,0.666667,4,-0.666667,-0.666667
d7kz9a_,c.94.1.0,0.0,24,0.0,0,0.0,0,0.0,0.0
d2xfaa_,d.109.1.0,0.0,2,0.866667,24,0.8,24,-0.866667,-0.8
d1u04a3,c.44.3.1,0.0,2,0.5,6,0.0,6,-0.5,0.0
d4futa_,e.23.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1h97a_,a.1.1.2,0.0,2,0.69697,57,0.969697,57,-0.69697,-0.969697
d3o38a_,c.2.1.0,0.0,26,0.0,0,0.0,0,0.0,0.0
d2mjha_,d.51.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1qhna_,c.37.1.3,0.0,13,0.0,0,0.0,0,0.0,0.0
d1vhsa1,d.108.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d1x0ca2,b.80.1.0,0.0,2,0.789474,22,0.894737,22,-0.789474,-0.894737
d1yb1a_,c.2.1.2,0.0,14,0.0,0,0.0,0,0.0,0.0
d1g3qa_,c.37.1.10,0.0,12,0.0,0,0.0,0,0.0,0.0
d2vc3a_,d.165.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d3d8ba_,c.37.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d1f45b_,a.26.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4c2mb_,e.29.1.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d1ln1a_,d.129.3.2,0.0,0,0.675,42,0.8,42,-0.675,-0.8
d3op6a_,d.116.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1kxla_,b.40.4.3,0.0,0,0.148148,130,0.12037,130,-0.148148,-0.12037
d6yac3_,f.43.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1xhca1,c.3.1.5,0.0,3,0.0,0,0.0,0,0.0,0.0
d2dpya2,c.37.1.11,0.0,14,0.0,0,0.0,0,0.0,0.0
d3dnua_,d.144.1.7,0.0,16,0.0,0,0.0,0,0.0,0.0
d1zoda_,c.67.1.4,0.038461538461538464,27,0.992366,143,0.992366,143,-0.9539044615384615,-0.9539044615384615
d1eeja1,c.47.1.9,0.0,2,0.476636,215,0.242991,215,-0.476636,-0.242991
d3r3ra1,b.81.1.0,0.0,2,0.846154,24,0.846154,24,-0.846154,-0.846154
d6lw3a_,c.55.3.6,0.0,2,0.133333,61,0.0833333,61,-0.133333,-0.0833333
d2apja1,c.23.10.7,0.0,0,0.736842,20,0.210526,20,-0.736842,-0.210526
d1o59a2,b.18.1.22,0.0,3,0.0,0,0.0,0,0.0,0.0
d3iwza1,b.82.3.0,0.0,0,0.933333,31,0.933333,31,-0.933333,-0.933333
d3jbra4,f.14.1.2,0.0,11,0.222222,13,0.444444,13,-0.222222,-0.444444
d1lrva_,a.118.1.5,0.0,2,0.0,0,0.0,0,0.0,0.0
d1fxoa_,c.68.1.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d3qk9a_,d.17.4.13,0.0,3,0.72,76,0.893333,76,-0.72,-0.893333
d2csba5,a.267.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2nrqa1,d.77.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1u8va1,a.29.3.1,0.0,3,0.666667,19,0.733333,19,-0.666667,-0.733333
d6igga1,b.17.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1v0wa1,d.136.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4m0wa2,d.3.1.23,0.0,3,0.0,0,0.0,0,0.0,0.0
d2bk9a_,a.1.1.0,0.0,2,0.944444,57,0.972222,57,-0.944444,-0.972222
d4m82a_,c.1.8.3,0.0,16,0.383178,135,0.53271,135,-0.383178,-0.53271
d1tvga_,b.18.1.9,0.0,4,0.0,0,0.0,0,0.0,0.0
d4po5a1,a.1.1.0,0.0,0,0.777778,57,0.888889,57,-0.777778,-0.888889
d4d9ba_,c.79.1.0,0.4,6,0.0,0,0.0,0,0.4,0.4
d5nula_,c.23.5.1,0.0,3,0.967742,37,0.935484,37,-0.967742,-0.935484
d2wzka1,a.118.17.0,0.0,0,0.75,6,0.5,6,-0.75,-0.5
d1ou5a2,d.218.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d2ei9a_,d.151.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d6i1ha1,e.3.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d1pz7a_,b.29.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d1k4za_,b.80.5.1,0.0,0,0.5,3,0.5,3,-0.5,-0.5
d1wtja_,c.122.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1nu0a_,c.55.3.8,0.0,3,0.152542,61,0.0677966,61,-0.152542,-0.0677966
d1cjwa_,d.108.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3tlfa_,c.14.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1sc6a1,c.2.1.4,0.0,10,0.0,0,0.0,0,0.0,0.0
d6gkea_,b.68.8.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2b0va1,d.113.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2xxja2,d.162.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d4powa_,c.94.1.0,0.0,13,0.0,0,0.0,0,0.0,0.0
d2iz2a1,a.123.1.0,0.5,3,0.0,0,0.0,0,0.5,0.5
d3defa_,c.37.1.8,0.0,11,0.0,0,0.0,0,0.0,0.0
d4igia_,c.62.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1uuqa_,c.1.8.3,0.0,10,0.682243,135,0.850467,135,-0.682243,-0.850467
d1e9ga_,b.40.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1hqz1_,d.109.1.2,0.0,0,0.833333,24,0.944444,24,-0.833333,-0.944444
d1xfja_,d.194.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d4ci9a1,c.69.1.5,0.0,17,0.0,0,0.0,0,0.0,0.0
d2i06a_,e.2.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3vvma_,c.69.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d3fr7a1,c.2.1.0,0.0,19,0.0,0,0.0,0,0.0,0.0
d2jifa1,e.6.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1tzpa_,d.65.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d4ld8a1,b.31.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1q8fa_,c.70.1.1,0.4,6,0.0,0,0.0,0,0.4,0.4
d5uv4a_,d.144.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1q25a2,b.64.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3p0ba1,c.6.2.4,0.0,3,0.8125,17,0.176471,18,-0.8125,-0.176471
d4jcsa1,c.14.1.0,0.0,13,0.0,0,0.0,0,0.0,0.0
d6n4la_,c.37.1.10,0.0,15,0.0,0,0.0,0,0.0,0.0
d3ddja1,d.37.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d4oo8a4,e.80.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1sbqa_,c.124.1.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d1snna_,d.115.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2x23a_,c.2.1.2,0.0,20,0.0,0,0.0,0,0.0,0.0
d6id0n_,g.99.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ddha2,a.29.3.2,0.0,3,0.277778,19,0.111111,19,-0.277778,-0.111111
d3f31a_,a.7.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3epua_,d.198.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3tnla2,c.2.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1gwea_,e.5.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d3ksna_,b.125.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1fqia_,a.91.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2gm6a_,b.82.1.19,0.0,2,0.765625,65,0.984375,65,-0.765625,-0.984375
d3n2ta_,c.1.7.0,0.0,3,0.875,19,0.875,19,-0.875,-0.875
d6gvda1,b.30.5.0,0.0,3,0.391304,26,0.0,27,-0.391304,0.0
d3tpfa2,c.78.1.0,0.0,2,0.571429,21,0.571429,21,-0.571429,-0.571429
d2gc6a2,c.72.2.2,0.0,2,0.857143,8,0.857143,8,-0.857143,-0.857143
d2f4wa1,d.20.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4pw0a_,c.69.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1htjf_,a.91.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2yoga_,c.37.1.0,0.0,14,0.0,0,0.0,0,0.0,0.0
d5uroa1,c.69.1.0,0.0,19,0.0,0,0.0,0,0.0,0.0
d6ct00_,c.43.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d5dgja1,b.47.1.4,0.0,3,0.0,0,0.0,0,0.0,0.0
d2i4ia3,c.37.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d6ehba_,f.4.3.0,0.0,3,0.916667,18,0.916667,18,-0.916667,-0.916667
d3bbda1,c.116.1.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d5chta1,d.3.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1dl5a1,c.66.1.7,0.0,8,0.0,0,0.0,0,0.0,0.0
d1kkha1,d.14.1.5,0.0,4,0.0,0,0.0,0,0.0,0.0
d3ja821,b.40.4.11,0.0,5,0.298387,130,0.185484,130,-0.298387,-0.185484
d2dcfa1,e.3.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d4uhca1,c.69.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d1ogmx2,b.80.1.10,0.0,7,0.0,0,0.0,0,0.0,0.0
d3delb1,c.94.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d5id6a1,c.55.3.18,0.0,3,0.0,0,0.0,0,0.0,0.0
d3b7ya_,b.7.1.0,0.0,2,0.8,28,0.85,28,-0.8,-0.85
d3pvtb1,a.25.1.2,0.0,3,0.133333,55,0.822222,55,-0.133333,-0.822222
d2yc4c_,c.37.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1uwwa_,b.18.1.23,0.0,2,0.0,0,0.0,0,0.0,0.0
d3ec6a_,b.45.1.0,0.0,0,0.862069,46,0.896552,46,-0.862069,-0.896552
d1r1ma_,d.79.7.1,0.0,0,0.875,9,0.875,9,-0.875,-0.875
d3hhpa1,c.2.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d5braa_,c.93.1.0,0.0,14,0.0,0,0.0,0,0.0,0.0
d1x1oa2,c.1.17.0,0.0,0,0.625,10,0.75,10,-0.625,-0.75
d1wdva_,d.116.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2dzna_,d.211.1.1,0.0,6,0.928571,32,0.928571,32,-0.928571,-0.928571
d1rxda_,c.45.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d2qyha_,c.108.1.0,0.25,5,0.0,0,0.0,0,0.25,0.25
d6hn3a1,c.47.1.0,0.4,6,0.347368,215,0.589474,215,0.05263200000000001,-0.18947400000000003
d3sqza1,c.95.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d4aqla2,c.1.9.9,0.0,6,0.719298,60,0.947368,60,-0.719298,-0.947368
d3b8la1,d.17.4.28,0.0,0,0.930556,76,0.958333,76,-0.930556,-0.958333
d2az4a1,d.157.1.10,0.0,2,0.0,0,0.0,0,0.0,0.0
d1jy5a_,d.124.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1ca1a1,a.124.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2je8a5,c.1.8.3,0.0,9,0.28972,135,0.542056,135,-0.28972,-0.542056
d2czca1,d.81.1.1,0.0,0,0.227273,30,0.0,30,-0.227273,0.0
d1wdka4,c.14.1.3,0.0,11,0.0,0,0.0,0,0.0,0.0
d1zuna1,c.26.2.2,0.0,4,0.210526,39,0.0263158,39,-0.210526,-0.0263158
d5t9ce_,c.1.18.0,0.5,5,0.625,16,0.5,16,-0.125,0.0
d5e6za2,c.1.8.1,0.0,9,0.407407,135,0.888889,135,-0.407407,-0.888889
d1pxza_,b.80.1.1,0.0,2,0.842105,22,0.894737,22,-0.842105,-0.894737
d3mi01_,d.153.1.4,0.0,3,0.347826,37,0.214286,42,-0.347826,-0.214286
d1wyub_,c.67.1.7,0.0,27,0.992958,143,0.992958,143,-0.992958,-0.992958
d2g80a1,c.108.1.22,0.0,2,0.0,0,0.0,0,0.0,0.0
d1jnrb_,d.58.1.5,0.0,0,0.384615,24,0.769231,24,-0.384615,-0.769231
d1niga_,a.25.2.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1vf8a1,c.1.8.5,0.25,13,0.552846,135,0.626016,135,-0.30284599999999995,-0.376016
d3g85a_,c.93.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d2dx6a_,c.50.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ub3a_,c.1.10.1,0.0,9,0.822222,65,0.933333,65,-0.822222,-0.933333
d5ofka1,c.1.8.0,0.2727272727272727,12,0.520833,135,0.552083,135,-0.24810572727272728,-0.2793557272727273
d2bkra_,d.3.1.7,0.0,2,0.0,0,0.0,0,0.0,0.0
